Custom Field Name,Name,ID,Default,Approver(s)
"projects","1014231 - IWCE - INTL WIRELESS COMMUNICATIONS EXPO - 2026 - Avire Global c/o Captivate Exhibits","1014231","False",""
"projects","1014230 - GDC - GAME DEVELOPERS CONFERENCE - 2026 - Epic Games c/o Impact XM","1014230","False",""
"projects","1014226 - NVIDIA GTC - 2026 - NVIDIA c/o Impact XM Dayton NJ","1014226","False",""
"projects","1014224 - EXHIBITOR LIVE - 2026 - Peak c/o Impact Dayton","1014224","False",""
"projects","1014222 - NVIDIA GTC - 2026 - DDN Storage c/o Impact Dayton","1014222","False",""
"projects","1014220 - EXHIBITOR LIVE - 2026 - Impact XM Dayton NJ","1014220","False",""
"projects","1014217 - ADOBE SUMMIT - 2026 - PWC (PricewaterhouseCoopers)","1014217","False",""
"projects","1014216 - ADOBE SUMMIT - 2026 - Accenture c/o Impact Dayton NJ","1014216","False",""
"projects","1014203 - EXHIBITOR LIVE - 2026 - On Location (Booth)","1014203","False",""
"projects","1014199 - LEDUCATION - 2026 - Kurtzon Lighting","1014199","False",""
"projects","1014197 - IPC APEX EXPO - 2026 - Panasonic Connect c/o Impact Dayton","1014197","False",""
"projects","1014196 - NVIDIA GTC - 2026 - Accenture c/o Impact Dayton NJ","1014196","False",""
"projects","1014192 - SAPINSIDER - 2026 - PWC (PricewaterhouseCoopers)","1014192","False",""
"projects","1014189 - LUBRICANT EXPO NORTH AMERICA - 2026 - Compass c/o The Tradeshow Network Marketing Group","1014189","False",""
"projects","1014188 - LUBRICANT EXPO NORTH AMERICA - 2026 - Lubrizol c/o Downing Exhibits","1014188","False",""
"projects","1014187 - C3 AI TRANSFORM - 2026 - c3 AI c/o Impact XM Dayton","1014187","False",""
"projects","1014185 - ADOBE SUMMIT PWC LOUNGE - 2026 - PWC (PricewaterhouseCoopers)","1014185","False",""
"projects","1014184 - REUTERS PHARMA USA - 2026 - Healthlink Dimensions LLC c/o ELITeXPO","1014184","False",""
"projects","1014170 - BYREDO - COUNTER INSTALL - NORWALK - 2026 - MG Concepts (DE), LLC","1014170","False",""
"projects","1014120 - ENTERPRISE CONNECT - 2026 - Nextiva c/o Astor Group","1014120","False",""
"projects","1014119 - NATIONWIDE PRIMETIME SPRING - 2026 - Electrolux c/o Impact XM Dayton","1014119","False",""
"projects","1014085 - TOXEXPO - 2026 - ATCC c/o Impact XM","1014085","False",""
"projects","1014060 - AAOS - AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS - 2026 - Hip Innovation Technology, Inc. c/o Impact Dayton","1014060","False",""
"projects","1014032 - QUARTERLY STORAGE LAS VEGAS - 2025 - Color Reflections","1014032","False",""
"projects","1014031 - QUARTERLY STORAGE LAS VEGAS - 2025 - Baggalini C/O Orion Red","1014031","False",""
"projects","1014030 - QUARTERLY STORAGE LAS VEGAS - 2025 - Tall Tails c/o Orion RED","1014030","False",""
"projects","1014029 - QUARTERLY STORAGE LAS VEGAS - 2025 - Swarovski c/o Orion Red","1014029","False",""
"projects","1014027 - QUARTERLY STORAGE ORLANDO - 2025 - Maintainx","1014027","False",""
"projects","1014018 - HOME DEPOT PRODUCT WALK - 2026 - Electrolux c/o Impact XM Dayton","1014018","False",""
"projects","1013972 - CRT - CARDIOVASCULAR RESEARCH TECHNOLOGY - 2026 - Acist Medical c/o Total Displays","1013972","False",""
"projects","1013966 - AANN - AMERICAN ASSOC OF NEUROSCIENCE NURSES - 2026 - Alexion Pharmaceuticals c/o Impact XM","1013966","False",""
"projects","1013965 - THINK TRANSIT USER CONFERENCE - 2026 - Trapeze Group North America c/o Impact XM Dayton NJ","1013965","False",""
"projects","1013961 - NCRA - N CAROLINA RHEUMATOLOGY ASSOC - 2026 - GSK c/o Impact XM Dayton","1013961","False",""
"projects","1013959 - SGO - SOCIETY OF GYNECOLOGIC ONCOLOGY - 2026 - Eisai c/o Impact XM Dayton","1013959","False",""
"projects","1013958 - SGO - SOCIETY OF GYNECOLOGIC ONCOLOGY - 2026 - GSK c/o Impact XM Dayton","1013958","False",""
"projects","1013949 - PHILLIPS 66 BIG 12 CHAMPIONSHIPS - 2026 - P66 Lube c/o Momentara","1013949","False",""
"projects","1013940 - EVERYTHING UNDER THE SUN EXPO - 2026 - Raypak","1013940","False",""
"projects","1013935 - SSA SPRING - SELF STORAGE ASSOC SPRING CONF - 2026 - YARDI c/o Impact XM Dayton","1013935","False",""
"projects","1013934 - RISE NATIONAL SUMMIT - 2026 - GeBBS c/o Astor Group","1013934","False",""
"projects","1013928 - VERTICON - 2026 - FlightSafety International","1013928","False",""
"projects","1013923 - VERTICON - 2026 - AEM c/o ELITeXPO","1013923","False",""
"projects","1013920 - SATELLITE TECH SHOWCASE DC - 2026 - SES c/o Impact XM Dayton NJ","1013920","False",""
"projects","1013919 - SATELLITE - 2026 - Comtech c/o Pubsphere","1013919","False",""
"projects","1013911 - AAOS - AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS - 2026 -  Interroll c/o Planet Exhibits","1013911","False",""
"projects","1013910 - AAOS - AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS - 2026 - Skeletal Dynamics c/o ELITeXPO","1013910","False",""
"projects","1013909 - AAOS - AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS - 2026 - Thompson Surgical Instruments c/o ELITeXPO","1013909","False",""
"projects","1013907 - AAOS - AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS - 2026 - NYU Langdon (Hospital for Joint Disease)","1013907","False",""
"projects","1013906 - AAOS - AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS - 2026 - New Clip c/o Pubsphere","1013906","False",""
"projects","1013904 - AAOS - AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS - 2026 - Jewel Precision c/o ELITeXPO","1013904","False",""
"projects","1013902 - AAOS - AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS - 2026 - 3D Systems c/o Studio Displays","1013902","False",""
"projects","1013900 - WALMART YBM - 2026 - Shark Ninja c/o Vector 5 Collaborative","1013900","False",""
"projects","1013895 - TECHADVANTAGE - 2026 - Xylem c/o Vector 5 Collaborative","1013895","False",""
"projects","1013867 - SE PETRO & THE REALLY BIG EXPO - 2026 - Sunoco c/o Momentara","1013867","False",""
"projects","1013853 - SIF - SCOTTSDALE INTERVENTIONAL FORUM - 2026 - Acist Medical c/o Total Displays","1013853","False",""
"projects","1013825 - CUNA GOVERNMENTAL AFFAIRS CONFERENCE - 2026 - SWBC c/o Momentara","1013825","False",""
"projects","1013821 - NAPNAP - NATL ASSOC OF PEDIATRIC NURSE PRACTITIONERS - 2026 - GSK c/o Impact XM Dayton","1013821","False",""
"projects","1013819 - INVESTOPS - INVESTMENT OPERATIONS CONFERENCE - 2026 - Citi Retail Services  C/o Impact XM Dayton","1013819","False",""
"projects","1013812 - SPECS SHOW - 2026 - Komar Industries c/o Southeast Exhibits & Events","1013812","False",""
"projects","1013811 - SPECS SHOW - 2026 - Discount Waste c/o Southeast Exhibits & Events","1013811","False",""
"projects","1013810 - CRT - CARDIOVASCULAR RESEARCH TECHNOLOGY - 2026 - Terumo","1013810","False",""
"projects","1013806 - IIBEC - INTL INSTITUTE BUILDING ENCLOSURE CONSULTANTS - 2026 - Siplast c/o Impact XM Dayton","1013806","False",""
"projects","1013805 - IIBEC - INTL INSTITUTE BUILDING ENCLOSURE CONSULTANTS - 2026 - Polyglass c/o Impact","1013805","False",""
"projects","1013804 - IIBEC - INTL INSTITUTE BUILDING ENCLOSURE CONSULTANTS - 2026 - Mule Hide Products c/o ELITeXPO","1013804","False",""
"projects","1013803 - IIBEC - INTL INSTITUTE BUILDING ENCLOSURE CONSULTANTS - 2026 - GAF c/o Impact XM Dayton","1013803","False",""
"projects","1013802 - AAD - AMERICAN ACADEMY OF DERMATOLOGY - 2026 - US Dermatology Partners c/o ELITeXPO","1013802","False",""
"projects","1013801 - AAD - AMERICAN ACADEMY OF DERMATOLOGY - 2026 - Takeda Pharmaceuticals c/o Impact XM","1013801","False",""
"projects","1013800 - AAD - AMERICAN ACADEMY OF DERMATOLOGY - 2026 - Quest Diagnostics c/o  Impact Dayton","1013800","False",""
"projects","1013799 - AAD - AMERICAN ACADEMY OF DERMATOLOGY - 2026 - NextPatient c/o ELITeXPO","1013799","False",""
"projects","1013798 - AAD - AMERICAN ACADEMY OF DERMATOLOGY - 2026 - Arcutis c/o Impact XM Dayton NJ","1013798","False",""
"projects","1013797 - NSBE - THE NEXTGEN INNOVATION EXPO - 2026 - Trane c/o Impact XM Dayton NJ","1013797","False",""
"projects","1013795 - NSBE - THE NEXTGEN INNOVATION EXPO - 2026 - Cummins, Inc. c/o Impact XM","1013795","False",""
"projects","1013794 - NSBE - THE NEXTGEN INNOVATION EXPO - 2026 - Astra Zeneca c/o Impact XM Dayton","1013794","False",""
"projects","1013793 - NSBE - THE NEXTGEN INNOVATION EXPO - 2026 - Airbus c/o Impact XM Dayton","1013793","False",""
"projects","1013782 - AFA WARFARE SYMPOSIUM - 2026 - FSI Defense c/o FlightSafety International","1013782","False",""
"projects","1013737 - NPEW - NATURAL PRODUCTS EXPO WEST NORTH HALL - 2026 - Hodo Foods c/o Southeast Exhibits & Events","1013737","False",""
"projects","1013733 - NPEW - NATURAL PRODUCTS EXPO WEST HALLS A-E - 2026 - Nutiva c/o Southeast Exhibits & Events","1013733","False",""
"projects","1013732 - NPEW - NATURAL PRODUCTS EXPO WEST HALLS A-E - 2026 - N.A. Trading c/o Southeast Exhibits & Events","1013732","False",""
"projects","1013731 - NPEW - NATURAL PRODUCTS EXPO WEST HALLS A-E - 2026 - Mountain Meadow Herbs c/o Southeast Exhibits & Events","1013731","False",""
"projects","1013729 - NPEW - NATURAL PRODUCTS EXPO WEST HALLS A-E - 2026 - Global Organics c/o Muller Expo","1013729","False",""
"projects","1013728 - NPEW - NATURAL PRODUCTS EXPO WEST HALLS A-E - 2026 - Dairy Farmers of America c/o Exhibit Associates","1013728","False",""
"projects","1013727 - NPEW - NATURAL PRODUCTS EXPO WEST HALLS A-E - 2026 - Crofters Organic c/o Southeast Exhibits & Events","1013727","False",""
"projects","1013725 - NPEW - NATURAL PRODUCTS EXPO WEST HALLS A-E - 2026 - Roxy Trading DBA Chimes","1013725","False",""
"projects","1013724 - NPEW - NATURAL PRODUCTS EXPO WEST HALLS A-E - 2026 - Certified Labs c/o Southeast Exhibits & Events","1013724","False",""
"projects","1013723 - NPEW - NATURAL PRODUCTS EXPO WEST HALLS A-E - 2026 - Bio-Cat Microbials c/o Frontline Exhibits","1013723","False",""
"projects","1013722 - NPEW - NATURAL PRODUCTS EXPO WEST HALLS A-E - 2026 - 4Sisters Rice c/o Southeast Exhibits & Events","1013722","False",""
"projects","1013683 - NTEA - WORK TRUCK WEEK - 2026 - Werner c/o Impact XM Dayton NJ","1013683","False",""
"projects","1013681 - T3 - TECHNOLOGY TOOLS FOR TODAY CONFERENCE - 2026 - FactSet c/o Genesis Exhibits","1013681","False",""
"projects","1013680 - T3 - TECHNOLOGY TOOLS FOR TODAY CONFERENCE - 2026 - Envestnet c/o Genesis Exhibits","1013680","False",""
"projects","1013678 - HIMSS - HEALTHCARE INFO AND MANAGEMENT SYSTEMS SOC - 2026 - SATO America","1013678","False",""
"projects","1013677 - HIMSS - HEALTHCARE INFO AND MANAGEMENT SYSTEMS SOC - 2026 - Solventum c/o Impact XM Dayton NJ","1013677","False",""
"projects","1013673 - HIMSS - HEALTHCARE INFO AND MANAGEMENT SYSTEMS SOC - 2026 - Chetu","1013673","False",""
"projects","1013671 - HIMSS - HEALTHCARE INFO AND MANAGEMENT SYSTEMS SOC - 2026 - Carahsoft Technology Group c/o Meeting Alchemy, Inc.","1013671","False",""
"projects","1013670 - HIMSS - HEALTHCARE INFO AND MANAGEMENT SYSTEMS SOC - 2026 - AT&T c/o Impact XM Dayton","1013670","False",""
"projects","1013669 - HIMSS - HEALTHCARE INFO AND MANAGEMENT SYSTEMS SOC - 2026 - Accenture c/o Impact Dayton NJ","1013669","False",""
"projects","1013666 - ACE HARDWARE CORPORATION SPRING - 2026 - Shark Ninja c/o Vector 5 Collaborative","1013666","False",""
"projects","1013664 - ACE HARDWARE CORPORATION SPRING - 2026 - ExxonMobil c/o Impact XM","1013664","False",""
"projects","1013663 - ACE HARDWARE CORPORATION SPRING - 2026 - EGO c/o Impact XM Dayton NJ","1013663","False",""
"projects","1013662 - ACP OMS SAFETY CONFERENCE - 2026 - ExxonMobil c/o Impact XM","1013662","False",""
"projects","1013661 - WVC - WESTERN VETERINARY CONFERENCE - 2026 - Boehringer Ingelheim c/o Impact XM Dayton","1013661","False",""
"projects","1013660 - WVC - WESTERN VETERINARY CONFERENCE - 2026 - Boehringer Ingelheim c/o Impact XM Dayton","1013660","False",""
"projects","1013659 - CATERPILLAR RENTAL MEETING AND PRODUCT FAIR - 2026 - Power Technique c/o Studio Displays","1013659","False",""
"projects","1013636 - CUNA GOVERNMENTAL AFFAIRS CONFERENCE - 2026 - State National Companies","1013636","False",""
"projects","1013627 - COMMODITY CLASSIC - 2026 - BASF c/o Impact X M Dayton","1013627","False",""
"projects","1013619 - TPM - 2026 - Maersk c/o Southeast Exhibits & Events","1013619","False",""
"projects","1013608 - THE ARNOLD FITNESS EXPO - 2026 - Celsius c/o Momentara","1013608","False",""
"projects","1013596 - SAILPOINT SKO MEETING - 2026 - Sailpoint c/o Impact XM Dayton","1013596","False",""
"projects","1013595 - TOYFAIR - 2026 - UL Solutions c/o Apogee Exhibits","1013595","False",""
"projects","1013594 - TOYFAIR - 2026 - Schleich c/o Studio Displays","1013594","False",""
"projects","1013593 - TOYFAIR - 2026 - Round2, LLC c/o Southeast Exhibits & Events","1013593","False",""
"projects","1013591 - TOYFAIR - 2026 - Ceaco c/o Vector 5 Collaborative","1013591","False",""
"projects","1013590 - TOYFAIR - 2026 - Aurora Gift","1013590","False",""
"projects","1013588 - SECO - SOUTHEASTERN EDUCATIONAL CONGRESS OF OPTOMETRY - 2026 - Orasis c/o Impact XM Dayton NJ","1013588","False",""
"projects","1013587 - SECO - SOUTHEASTERN EDUCATIONAL CONGRESS OF OPTOMETRY - 2026 - Harrow c/o Impact XM Dayton NJ","1013587","False",""
"projects","1013585 - AAAAI - AMER ACADEMY OF ASTHMA AND IMMUNOLOGY - 2026 - GSK c/o Impact XM Dayton","1013585","False",""
"projects","1013583 - NARUS - NORTH AMERICAN ROBOTIC UROLOGY SYMPOSIUM - 2026 - FujiFilm Healthcare Americas c/o John Oldham Studios","1013583","False",""
"projects","1013577 - NATSO CONNECT - 2026 - ExxonMobil c/o Impact XM","1013577","False",""
"projects","1013576 - SCWA - SOUTHWEST CAR WASH ASSOC - 2026 - EVERWASH c/o Matrix Productions","1013576","False",""
"projects","1013574 - FENCETECH - 2026 - Liftmaster c/o Impact XM Dayton NJ","1013574","False",""
"projects","1013525 - INTERSOLAR - 2026 - Aurora Solar c/o ELITeXPO","1013525","False",""
"projects","1013522 - IBS - INTERNATIONAL BUILDERS SHOW - 2026 - Weyerhaeuser c/o Impact-XM Dayton","1013522","False",""
"projects","1013521 - IBS - INTERNATIONAL BUILDERS SHOW - 2026 - Rockwool c/o Impact XM Dayton NJ","1013521","False",""
"projects","1013520 - IBS - INTERNATIONAL BUILDERS SHOW - 2026 - Polyglass c/o Impact","1013520","False",""
"projects","1013519 - IBS - INTERNATIONAL BUILDERS SHOW - 2026 - MAPEI Corporation c/o Impact XM Dayton","1013519","False",""
"projects","1013503 - REMAX R4 - 2026 - Homes.com c/o Impact XM Dayton","1013503","False",""
"projects","1013502 - NGA SHOW - 2026 - FMS Solutions c/o Dynamic Tradeshows","1013502","False",""
"projects","1013479 - SME MINEXCHANGE ANNUAL CONFERENCE AND EXPO - 2026 - RM Wilson c/o Xhibit Solutions","1013479","False",""
"projects","1013476 - SME MINEXCHANGE ANNUAL CONFERENCE AND EXPO - 2026 - Beumer c/o Impact XM Oakville","1013476","False",""
"projects","1013475 - SFVEGAS - STRUCTURED FINANCE ASSOCIATION - 2026 - Kroll Bond Rating c/o Matrix Productions","1013475","False",""
"projects","1013473 - SFVEGAS - STRUCTURED FINANCE ASSOCIATION - 2026 - Citi Retail Services  c/o Impact XM Dayton","1013473","False",""
"projects","1013469 - STAR - STATE OF TEXAS ASSOC OF RHEUMATOLOGISTS - 2026 - GSK c/o Impact XM Dayton","1013469","False",""
"projects","1013468 - LAB DAY CHICAGO - 2026 - 3D Systems c/o Studio Displays","1013468","False",""
"projects","1013463 - VISION EXPO (formerly EAST and WEST) - 2026 - Ocuco c/o Centerpoint Marketing","1013463","False",""
"projects","1013462 - VISION EXPO (formerly EAST and WEST) - 2026 - iCare c/o Impact XM Dayton NJ","1013462","False",""
"projects","1013460 - CDS - CHICAGO DENTAL SOCIETY - 2026 - Surgitel c/o Lamar Exhibits","1013460","False",""
"projects","1013459 - CDS - CHICAGO DENTAL SOCIETY - 2026 - Safco c/o Lamar Exhibits","1013459","False",""
"projects","1013458 - CDS - CHICAGO DENTAL SOCIETY - 2026 - Porter Royal c/o Lamar Exhibits","1013458","False",""
"projects","1013456 - CDS - CHICAGO DENTAL SOCIETY - 2026 - BlancOne c/o 21st Century","1013456","False",""
"projects","1013455 - CDS - CHICAGO DENTAL SOCIETY - 2026 - Archy","1013455","False",""
"projects","1013454 - CDS - CHICAGO DENTAL SOCIETY - 2026 - Acteon c/o Lamar Exhibits","1013454","False",""
"projects","1013453 - ACGME - ACCREDITATION COUNCIL FOR GRADUATE MED EDUCATION - 2026 - Thalamus c/o Tradeshow STOP","1013453","False",""
"projects","1013448 - MASTERCLASSES IN DERMATOLOGY - 2026 - Takeda Pharmaceuticals c/o Impact XM","1013448","False",""
"projects","1013446 - IRE - INTERNATIONAL ROOFING EXPO - 2026 - SGI c/o Impact XM Dayton NJ","1013446","False",""
"projects","1013444 - IRE - INTERNATIONAL ROOFING EXPO - 2026 - Polyglass c/o Impact","1013444","False",""
"projects","1013443 - IRE - INTERNATIONAL ROOFING EXPO - 2026 - Polyglass c/o Impact","1013443","False",""
"projects","1013442 - IRE - INTERNATIONAL ROOFING EXPO - 2026 - Mule Hide Products c/o ELITeXPO","1013442","False",""
"projects","1013441 - IRE - INTERNATIONAL ROOFING EXPO - 2026 - Inland Coatings c/o ELITeXPO","1013441","False",""
"projects","1013438 - IRE - INTERNATIONAL ROOFING EXPO - 2026 - GAF c/o Impact XM Dayton","1013438","False",""
"projects","1013437 - IRE - INTERNATIONAL ROOFING EXPO - 2026 - Evercommerce c/o ELITeXPO","1013437","False",""
"projects","1013430 - ASHP - AMERICAN SOC OF HEALTH SYSTEM PHARMACISTS - 2025 - Bayer CVR - C/O Impact XM","1013430","False",""
"projects","1013424 - WWETT - WATER AND WASTEWATER EQUIPMENT SHOW - 2026 - United Rentals Trench Safety","1013424","False",""
"projects","1013401 - HOME FRANCHISE CONCEPTS - BUDGET BLINDS - 2026 - Somfy Systems","1013401","False",""
"projects","1013400 - HIGHLINE WARREN NSM - 2026 - ExxonMobil c/o Impact XM","1013400","False",""
"projects","1013399 - CHPA CONNECT - CORPORATE HOUSING PROVIDERS ASSOCIATION - 2026 - Cort c/o Impact XM","1013399","False",""
"projects","1013398 - VIVE - 2026 - Suki c/o Southeast Exhibits & Events","1013398","False",""
"projects","1013397 - VIVE - 2026 - PWC (PricewaterhouseCoopers)","1013397","False",""
"projects","1013316 - KW FAMILY REUNION - 2026 - Homes.com c/o Impact XM Dayton","1013316","False",""
"projects","1013312 - TMEA - TEXAS MUSIC EDUCATORS ASSOCIATION - 2026 - Disney Imagination Campus c/o B-FOR Creative","1013312","False",""
"projects","1013309 - ASCO GU - GENITOURINARY CANCERS SYMPOSIUM - 2026 - Tempus c/o Impact-xm Dayton","1013309","False",""
"projects","1013308 - ASCO GU - GENITOURINARY CANCERS SYMPOSIUM - 2026 - GSK c/o Impact XM Dayton","1013308","False",""
"projects","1013307 - ASCO GU - GENITOURINARY CANCERS SYMPOSIUM - 2026 - Eisai c/o Impact XM Dayton","1013307","False",""
"projects","1013304 - ASCO GU - GENITOURINARY CANCERS SYMPOSIUM - 2026 - Bayer HealthCare - Oncology c/o Impact XM","1013304","False",""
"projects","1013303 - ASCO GU - GENITOURINARY CANCERS SYMPOSIUM - 2026 - Astellas Pharma Europe LTD. c/o  Impact XM Dayton","1013303","False",""
"projects","1013301 - SPORTS INC FEBRUARY OUTDOOR SHOW - 2026 - Vortex Optics c/o Project 22","1013301","False",""
"projects","1013300 - RFMA - RESTAURANT FACILITY MANAGEMENT ASSOCIATION - 2026 - Mule Hide Products c/o ELITeXPO","1013300","False",""
"projects","1013299 - NFMS - NATL FARM MACHINERY SHOW - 2026 - Maxam c/o Vector 5 Collaborative","1013299","False",""
"projects","1013297 - TANDEM MEETINGS - TCT OF ASTCT AND CIBMTR - 2026 - Jazz Pharmaceuticals c/o Impact XM Dayton","1013297","False",""
"projects","1013296 - TANDEM MEETINGS - TCT OF ASTCT AND CIBMTR - 2026 - Astellas Pharma Europe LTD. c/o  Impact XM Dayton","1013296","False",""
"projects","1013295 - TANDEM MEETINGS - TCT OF ASTCT AND CIBMTR - 2026 - Alexion Pharmaceuticals c/o Impact XM","1013295","False",""
"projects","1013293 - KBW - BOCA RATON WINTER FINANCIAL - 2026 - Project 22","1013293","False",""
"projects","1013291 - MANIFEST - 2026 - Packsize c/o Studio Displays","1013291","False",""
"projects","1013289 - MANIFEST - 2026 - Exotec c/o Impact XM Dayton NJ","1013289","False",""
"projects","1013287 - MANIFEST - 2026 - Chetu","1013287","False",""
"projects","1013285 - WORLD AG EXPO - 2026 - Boehringer Ingelheim c/o Impact XM Dayton","1013285","False",""
"projects","1013276 - STIFEL TRANSPORTATION AND LOGISTICS CONFERENCE - 2026 - Stifel c/o Project 22","1013276","False",""
"projects","1013250 - IFA - INTERNATIONAL FRANCHISE ASSOCIATION - 2026 - Evercommerce c/o ELITeXPO","1013250","False",""
"projects","1013248 - AHR - AIR CONDITIONING HEATING AND REFRIGERATING EXPO - 2026 - Xylem c/o Vector 5 Collaborative","1013248","False",""
"projects","1013246 - AHR - AIR CONDITIONING HEATING AND REFRIGERATING EXPO - 2026 - TPI Corporation C/o Essyx Design & Fabrication","1013246","False",""
"projects","1013245 - AHR - AIR CONDITIONING HEATING AND REFRIGERATING EXPO - 2026 - Smardt c/o Southeast Exhibits & Events","1013245","False",""
"projects","1013244 - AHR - AIR CONDITIONING HEATING AND REFRIGERATING EXPO - 2026 - Samsung Options c/o Southeast Exhibits & Events","1013244","False",""
"projects","1013243 - AHR - AIR CONDITIONING HEATING AND REFRIGERATING EXPO - 2026 - Ptubes c/o Southeast Exhibits & Events","1013243","False",""
"projects","1013241 - AHR - AIR CONDITIONING HEATING AND REFRIGERATING EXPO - 2026 - NDL Inc c/o Southeast Exhibits & Events","1013241","False",""
"projects","1013238 - AHR - AIR CONDITIONING HEATING AND REFRIGERATING EXPO - 2026 - Mikropor c/o Dynamic Tradeshows","1013238","False",""
"projects","1013237 - AHR - AIR CONDITIONING HEATING AND REFRIGERATING EXPO - 2026 - Isval c/o Pubsphere","1013237","False",""
"projects","1013234 - AHR - AIR CONDITIONING HEATING AND REFRIGERATING EXPO - 2026 - BNP Media c/o Southeast Exhibits & Events","1013234","False",""
"projects","1013233 - AHR - AIR CONDITIONING HEATING AND REFRIGERATING EXPO - 2026 - Atlas Filtri North America","1013233","False",""
"projects","1013210 - CMAA - CLUB MANAGEMENT ASSOCIATION OF AMERICA - 2026 - Janus et Cie","1013210","False",""
"projects","1013207 - CCC - CROHNS AND COLITIS - 2026 - Takeda Pharmaceuticals C/o Impact XM","1013207","False",""
"projects","1013206 - CCC - CROHNS AND COLITIS - 2026 - Takeda Pharmaceuticals C/o Impact XM","1013206","False",""
"projects","1013205 - WPS - WESTERN POOL AND SPA SHOW - 2026 - Raypak","1013205","False",""
"projects","1013202 - SOUTHWEST POOL AND SPA - 2026 - Raypak","1013202","False",""
"projects","1013197 - PMS - PRI MED SOUTH - 2026 - Inspire Medical c/o Centerpoint","1013197","False",""
"projects","1013196 - PMS - PRI MED SOUTH - 2026 - Astellas Pharma Europe LTD. c/o  Impact XM Dayton","1013196","False",""
"projects","1013192 - ISC - INTL STROKE CONFERENCE - 2026 - Bayer HealthCare - CVR - Asundexian c/o Impact XM","1013192","False",""
"projects","1013191 - ISC - INTL STROKE CONFERENCE - 2026 - Bayer CVR - c/o Impact XM","1013191","False",""
"projects","1013134 - GCSAA - GOLF COURSE SUPERINTENDANTS ASSOCIATION OF AMERICA - 2026 - BASF c/o Impact X M Dayton","1013134","False",""
"projects","1013132 - GCSAA - GOLF COURSE SUPERINTENDANTS ASSOCIATION OF AMERICA - 2026 - EGO c/o Impact XM Dayton NJ","1013132","False",""
"projects","1013129 - NCBA - NATL CATTLEMANS BEEF ASSOC - 2026 - Boehringer Ingelheim c/o Impact XM Dayton","1013129","False",""
"projects","1013128 - WORLD SYMPOSIUM - 2026 - Astellas Pharma Europe LTD. c/o  Impact XM Dayton","1013128","False",""
"projects","1013127 - SCOPE - SUMMIT FOR CLINICAL OPS - 2026 - Trinetx Scope US c/o Vector 5 Collaborative","1013127","False",""
"projects","1013125 - SCOPE - SUMMIT FOR CLINICAL OPS - 2026 - PWC (PricewaterhouseCoopers)","1013125","False",""
"projects","1013123 - MDM WEST - MEDICAL DESIGN AND MANUFACTURING - 2026 - Teknor Apex c/o Southeast Exhibits & Events","1013123","False",""
"projects","1013120 - MDM WEST - MEDICAL DESIGN AND MANUFACTURING - 2026 - Reel Power c/o Southeast Exhibits & Exhibits","1013120","False",""
"projects","1013118 - MDM WEST - MEDICAL DESIGN AND MANUFACTURING - 2026 - Admedes c/o Brass Tacks Exhibits & Displays","1013118","False",""
"projects","1013116 - MDM WEST - MEDICAL DESIGN AND MANUFACTURING - 2026 - Pisa c/o Southeast Exhibits & Events","1013116","False",""
"projects","1013110 - MDM WEST - MEDICAL DESIGN AND MANUFACTURING - 2026 - Elkem Silicones","1013110","False",""
"projects","1013104 - NRF - NATIONAL RETAIL FEDERATION - 2026 - Quorso c/o Southeast Exhibits","1013104","False",""
"projects","1013101 - MDM WEST - MEDICAL DESIGN AND MANUFACTURING - 2026 - Asahi Intecc USA Inc. c/o Impact XM Dayton","1013101","False",""
"projects","1013064 - LOWES MANAGERS MEETING - 2026 - Shark Ninja c/o Vector 5 Collaborative","1013064","False",""
"projects","1013061 - LOWES MANAGERS MEETING - 2026 - Daikin c/o Momentara","1013061","False",""
"projects","1013060 - LOWES MANAGERS MEETING - 2026 - Chervon c/o Impact XM Dayton NJ","1013060","False",""
"projects","1013057 - ISET - INTL SYMPOSIUM ON ENDOVASCULAR THERAPY - 2026 - Terumo","1013057","False",""
"projects","1013056 - TCEA - TEXAS COMPUTER EDUCATION ASSOCIATION - 2026 - Securly","1013056","False",""
"projects","1013055 - TCEA - TEXAS COMPUTER EDUCATION ASSOCIATION - 2026 - Mobile Mind c/o Southeast Exhibits & Events","1013055","False",""
"projects","1013046 - MDM WEST - MEDICAL DESIGN AND MANUFACTURING - 2026 - Arterex c/o  Southeast Exhibits & Exhibits","1013046","False",""
"projects","1013005 - HENRY SCHEIN MEDICAL - 2026 - Cepheid c/o Impact XM Dayton","1013005","False",""
"projects","1013003 - RUNDISNEY HALF MARATHON WEEKEND EXPO - 2026 - Disney c/o B-FOR Creative","1013003","False",""
"projects","1013002 - YDC - YANKEE DENTAL CONGRESS - 2026 - Surgitel c/o Lamar Exhibits","1013002","False",""
"projects","1013001 - YDC - YANKEE DENTAL CONGRESS - 2026 - Bank of Amercia c/o Lamar Exhibits","1013001","False",""
"projects","1012998 - ARA - THE RENTAL SHOW - 2026 - Power Technique c/o Studio Displays","1012998","False",""
